,id_mutation,date_mutation,prix,type_local,nb_dépendances,surface_réelle,surface_carrez,nb_pièces_principales,prix_au_m2_carrez,prix_au_m2_réel,adresse_numero,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,id_parcelle,longitude,latitude
13847,2018-752843,2018-11-07,295000.0,Appartement,0.0,42.0,35.79,2.0,8243.0,7024.0,8.0,RUE DU DESSOUS DES BERGES,2756,75013.0,75113,Paris 13e Arrondissement,75,75113000CO0061,2.375581,48.824486
13848,2018-752844,2018-10-17,302000.0,Appartement,0.0,27.0,27.15,1.0,11123.0,11185.0,97.0,RUE BOBILLOT,1040,75013.0,75113,Paris 13e Arrondissement,75,75113000DN0108,2.349487,48.824163
13849,2018-752845,2018-11-05,218000.0,Appartement,0.0,30.0,,2.0,,7267.0,45.0,AV DE CHOISY,2015,75013.0,75113,Paris 13e Arrondissement,75,75113000DT0043,2.362569,48.822377
13850,2018-752846,2018-10-19,322500.0,Appartement,0.0,45.0,,3.0,,7167.0,48.0,RUE DE PATAY,7098,75013.0,75113,Paris 13e Arrondissement,75,75113000CH0035,2.374102,48.826176
13851,2018-752847,2018-10-25,870000.0,Appartement,0.0,100.0,,4.0,,8700.0,50.0,RUE VERGNIAUD,9679,75013.0,75113,Paris 13e Arrondissement,75,75113000EH0045,2.344923,48.826577
13852,2018-752848,2018-10-26,224000.0,Appartement,0.0,21.0,,1.0,,10667.0,17.0,AV D ITALIE,4754,75013.0,75113,Paris 13e Arrondissement,75,75113000EA0039,2.357079,48.82912
13853,2018-752849,2018-10-29,270000.0,Appartement,0.0,30.0,29.94,1.0,9018.0,9000.0,87.0,RUE DE LA SANTE,8809,75013.0,75113,Paris 13e Arrondissement,75,75113000EI0009,2.341709,48.830811
13856,2018-752850,2018-10-31,600000.0,Appartement,0.0,80.0,59.7,3.0,10050.0,7500.0,27.0,AV STEPHEN PICHON,9090,75013.0,75113,Paris 13e Arrondissement,75,75113000AP0005,2.35926,48.832494
13857,2018-752851,2018-10-15,430000.0,Appartement,0.0,51.0,50.06,3.0,8590.0,8431.0,7.0,RUE DE PATAY,7098,75013.0,75113,Paris 13e Arrondissement,75,75113000CO0062,2.375751,48.824511
13859,2018-752853,2018-11-08,800000.0,Appartement,0.0,75.0,91.82,4.0,8713.0,10667.0,48.0,RUE BOBILLOT,1040,75013.0,75113,Paris 13e Arrondissement,75,75113000ED0127,2.350808,48.826585
13861,2018-752854,2018-10-25,670000.0,Appartement,0.0,84.0,83.97,4.0,7979.0,7976.0,20.0,RUE JEAN COLLY,4871,75013.0,75113,Paris 13e Arrondissement,75,75113000BH0002,2.36863,48.828483
13862,2018-752855,2018-10-31,180000.0,Appartement,0.0,20.0,18.27,2.0,9852.0,9000.0,89.0,RUE DU DESSOUS DES BERGES,2756,75013.0,75113,Paris 13e Arrondissement,75,75113000CG0020,2.373001,48.827812
13865,2018-752858,2018-10-26,453100.0,Appartement,0.0,49.0,47.7,2.0,9499.0,9247.0,20.0,RUE DE LA FONTAINE A MULARD,3715,75013.0,75113,Paris 13e Arrondissement,75,75113000DM0043,2.348683,48.823168
13867,2018-752859,2018-10-22,391000.0,Appartement,0.0,41.0,42.26,2.0,9252.0,9537.0,242.0,RUE DE TOLBIAC,9337,75013.0,75113,Paris 13e Arrondissement,75,75113000EH0012,2.342187,48.826553
13870,2018-752862,2018-10-19,365000.0,Appartement,0.0,44.0,44.7,3.0,8166.0,8295.0,48.0,RUE DUNOIS,2992,75013.0,75113,Paris 13e Arrondissement,75,75113000BK0004,2.368163,48.832172
13871,2018-752863,2018-11-06,310000.0,Appartement,0.0,25.0,25.55,1.0,12133.0,12400.0,97.0,RUE BOBILLOT,1040,75013.0,75113,Paris 13e Arrondissement,75,75113000DN0108,2.349487,48.824163
13872,2018-752864,2018-11-09,290000.0,Appartement,0.0,39.0,36.63,2.0,7917.0,7436.0,31.0,RUE CAILLAUX,1423,75013.0,75113,Paris 13e Arrondissement,75,75113000DT0005,2.359334,48.822141
13873,2018-752865,2018-10-30,149000.0,Appartement,0.0,17.0,14.07,1.0,10590.0,8765.0,43.0,RUE ESQUIROL,3366,75013.0,75113,Paris 13e Arrondissement,75,75113000AQ0033,2.359543,48.835803
13874,2018-752866,2018-11-09,579000.0,Appartement,0.0,80.0,,3.0,,7238.0,40.0,AV D ITALIE,4754,75013.0,75113,Paris 13e Arrondissement,75,75113000EA0082,2.354633,48.829151
13877,2018-752868,2018-10-25,325000.0,Appartement,0.0,33.0,32.77,2.0,9918.0,9848.0,9.0,SQ ALBIN CACHOT,0132,75013.0,75113,Paris 13e Arrondissement,75,75113000EJ0004,2.343348,48.833019
13878,2018-752869,2018-10-18,348000.0,Appartement,0.0,69.0,,3.0,,5043.0,10.0,VLA D ESTE,3371,75013.0,75113,Paris 13e Arrondissement,75,75113000CV0005,2.367319,48.821948
13880,2018-752870,2018-11-06,325000.0,Appartement,0.0,34.0,34.79,2.0,9342.0,9559.0,31.0,RUE ESQUIROL,3366,75013.0,75113,Paris 13e Arrondissement,75,75113000AQ0023,2.359995,48.835111
13881,2018-752871,2018-11-09,498000.0,Appartement,0.0,49.0,48.81,3.0,10203.0,10163.0,2.0,SQ ALBIN CACHOT,0132,75013.0,75113,Paris 13e Arrondissement,75,75113000EJ0004,2.343348,48.833019
13882,2018-752872,2018-10-19,343000.0,Appartement,0.0,45.0,45.88,2.0,7476.0,7622.0,14.0,RUE FR D ASTIER DE LA VIGERIE,3855,75013.0,75113,Paris 13e Arrondissement,75,75113000CU0136,2.362541,48.824077
13885,2018-752874,2018-10-26,280000.0,Appartement,0.0,32.0,30.68,1.0,9126.0,8750.0,46.0,RUE DUNOIS,2992,75013.0,75113,Paris 13e Arrondissement,75,75113000BK0005,2.368342,48.832112
13886,2018-752875,2018-10-25,294000.0,Appartement,0.0,26.0,28.75,1.0,10226.0,11308.0,6.0,SQ ALBIN CACHOT,0132,75013.0,75113,Paris 13e Arrondissement,75,75113000EJ0004,2.343348,48.833019
13890,2018-752878,2018-10-15,432000.0,Appartement,0.0,48.0,46.8,2.0,9231.0,9000.0,39.0,RUE DE LA GLACIERE,4201,75013.0,75113,Paris 13e Arrondissement,75,75113000EP0036,2.345517,48.833182
13891,2018-752879,2018-10-24,430000.0,Appartement,0.0,61.0,60.61,4.0,7095.0,7049.0,72.0,BD VINCENT AURIOL,9853,75013.0,75113,Paris 13e Arrondissement,75,75113000AO0012,2.365465,48.834371
13892,2018-752880,2018-10-22,556000.0,Appartement,0.0,62.0,60.9,3.0,9130.0,8968.0,128.0,BD AUGUSTE BLANQUI,0541,75013.0,75113,Paris 13e Arrondissement,75,75113000EJ0019,2.342058,48.832089
13893,2018-752881,2018-11-13,189767.0,Appartement,0.0,30.0,,2.0,,6326.0,10.0,SQ ALBIN CACHOT,0132,75013.0,75113,Paris 13e Arrondissement,75,75113000EJ0004,2.343348,48.833019
13894,2018-752881,2018-11-13,354233.0,Appartement,0.0,56.0,57.12,3.0,6202.0,6326.0,10.0,SQ ALBIN CACHOT,0132,75013.0,75113,Paris 13e Arrondissement,75,75113000EJ0004,2.343348,48.833019
13895,2018-752882,2018-10-26,236000.0,Appartement,0.0,30.0,32.03,2.0,7368.0,7867.0,75.0,RUE DE PATAY,7098,75013.0,75113,Paris 13e Arrondissement,75,75113000CP0082,2.372663,48.826385
13896,2018-752883,2018-11-09,365000.0,Appartement,0.0,33.0,33.51,2.0,10892.0,11061.0,13.0,BD ARAGO,0402,75013.0,75113,Paris 13e Arrondissement,75,75113000EN0066,2.350513,48.836077
13897,2018-752884,2018-11-05,322000.0,Appartement,0.0,40.0,38.63,2.0,8335.0,8050.0,82.0,RUE BAUDRICOURT,0736,75013.0,75113,Paris 13e Arrondissement,75,75113000CT0037,2.362062,48.824566
13900,2018-752886,2018-11-15,687340.0,Appartement,0.0,69.0,69.04,3.0,9956.0,9961.0,10.0,RUE RUBENS,8424,75013.0,75113,Paris 13e Arrondissement,75,75113000AV0013,2.354908,48.834185
13901,2018-752887,2018-10-25,182363.0,Appartement,0.0,38.0,,3.0,,4799.0,162.0,RUE JEANNE D ARC,4930,75013.0,75113,Paris 13e Arrondissement,75,75113000AL0045,2.358832,48.837172
13902,2018-752887,2018-10-25,143971.0,Appartement,0.0,30.0,30.3,2.0,4752.0,4799.0,162.0,RUE JEANNE D ARC,4930,75013.0,75113,Paris 13e Arrondissement,75,75113000AL0045,2.358832,48.837172
13904,2018-752889,2018-10-26,180000.0,Appartement,0.0,24.0,19.7,1.0,9137.0,7500.0,48.0,RUE DUNOIS,2992,75013.0,75113,Paris 13e Arrondissement,75,75113000BK0004,2.368163,48.832172
13905,2018-752890,2018-10-30,430000.0,Appartement,0.0,57.0,57.03,2.0,7540.0,7544.0,19.0,RUE VERGNIAUD,9679,75013.0,75113,Paris 13e Arrondissement,75,75113000EF0005,2.346123,48.828723
13906,2018-752891,2018-10-26,410000.0,Appartement,0.0,50.0,50.06,3.0,8190.0,8200.0,30.0,RUE REGNAULT,8100,75013.0,75113,Paris 13e Arrondissement,75,75113000CI0014,2.376709,48.824778
13907,2018-752892,2018-10-30,650000.0,Appartement,0.0,50.0,62.85,2.0,10342.0,13000.0,44.0,RUE DE LA BUTTE AUX CAILLES,1394,75013.0,75113,Paris 13e Arrondissement,75,75113000EE0119,2.348089,48.827881
13910,2018-752894,2018-11-12,170824.0,Appartement,0.0,15.0,,1.0,,11388.0,54.0,RUE DUNOIS,2992,75013.0,75113,Paris 13e Arrondissement,75,75113000BN0006,2.367793,48.832562
13911,2018-752895,2018-11-14,840000.0,Appartement,0.0,74.0,,3.0,,11351.0,9.0,RUE VULPIAN,9928,75013.0,75113,Paris 13e Arrondissement,75,75113000EQ0021,2.346727,48.831784
13912,2018-752896,2018-11-05,238500.0,Appartement,0.0,38.0,37.83,1.0,6305.0,6276.0,2.0,RUE DE REIMS,8109,75013.0,75113,Paris 13e Arrondissement,75,75113000BH0043,2.372051,48.828927
13913,2018-752897,2018-10-19,112000.0,Appartement,0.0,34.0,37.96,3.0,2950.0,3294.0,6.0,RUE CAILLAUX,1423,75013.0,75113,Paris 13e Arrondissement,75,75113000DU0064,2.361532,48.822905
13914,2018-752898,2018-10-19,5000.0,Appartement,0.0,34.0,,3.0,,147.0,6.0,RUE CAILLAUX,1423,75013.0,75113,Paris 13e Arrondissement,75,75113000DU0064,2.361532,48.822905
13915,2018-752899,2018-10-31,308000.0,Appartement,0.0,35.0,,2.0,,8800.0,33.0,RUE DE L AMIRAL MOUCHEZ,0289,75013.0,75113,Paris 13e Arrondissement,75,75113000DK0001,2.342071,48.823821
13916,2018-752900,2018-10-24,170000.0,Appartement,0.0,17.0,,1.0,,10000.0,47.0,RUE ESQUIROL,3366,75013.0,75113,Paris 13e Arrondissement,75,75113000AQ0037,2.359494,48.835984
13918,2018-752901,2018-10-23,425000.0,Appartement,0.0,42.0,51.6,2.0,8236.0,10119.0,99.0,RUE BOBILLOT,1040,75013.0,75113,Paris 13e Arrondissement,75,75113000DN0078,2.349205,48.824198
13919,2018-752902,2018-11-07,307000.0,Appartement,0.0,38.0,34.8,2.0,8822.0,8079.0,10.0,PAS SIGAUD,8972,75013.0,75113,Paris 13e Arrondissement,75,75113000EE0005,2.347665,48.828299
13920,2018-752903,2018-10-26,691000.0,Appartement,0.0,100.0,105.93,4.0,6523.0,6910.0,33.0,RUE DE CROULEBARBE,2469,75013.0,75113,Paris 13e Arrondissement,75,75113000EU0006,2.351707,48.832626
13922,2018-752905,2018-11-07,340000.0,Appartement,0.0,36.0,39.51,2.0,8605.0,9444.0,34.0,RUE DE TOLBIAC,9337,75013.0,75113,Paris 13e Arrondissement,75,75113000BH0046,2.372591,48.828536
13923,2018-752906,2018-11-14,400000.0,Appartement,0.0,50.0,,2.0,,8000.0,37.0,RUE DU BANQUIER,0656,75013.0,75113,Paris 13e Arrondissement,75,75113000AV0003,2.354186,48.83442
13924,2018-752907,2018-11-19,209845.0,Appartement,0.0,24.0,24.15,1.0,8689.0,8744.0,84.0,RUE DE LA COLONIE,2217,75013.0,75113,Paris 13e Arrondissement,75,75113000DO0004,2.351234,48.823119
13925,2018-752908,2018-10-30,635870.0,Appartement,0.0,65.0,65.02,3.0,9780.0,9783.0,19.0,RUE BOBILLOT,1040,75013.0,75113,Paris 13e Arrondissement,75,75113000EA0082,2.354633,48.829151
13927,2018-752908,2018-10-30,264130.0,Appartement,0.0,27.0,26.5,1.0,9967.0,9783.0,19.0,RUE BOBILLOT,1040,75013.0,75113,Paris 13e Arrondissement,75,75113000EA0082,2.354633,48.829151
13936,2018-752914,2018-11-16,475490.0,Appartement,0.0,42.0,42.44,2.0,11204.0,11321.0,10.0,RUE PINEL,7494,75013.0,75113,Paris 13e Arrondissement,75,75113000AW0020,2.360005,48.834139
13937,2018-752915,2018-11-16,299766.0,Appartement,0.0,34.0,34.96,2.0,8575.0,8817.0,68.0,RUE BARRAULT,0679,75013.0,75113,Paris 13e Arrondissement,75,75113000DL0050,2.346379,48.825351
13938,2018-752916,2018-10-30,68833.0,Appartement,0.0,12.0,18.53,1.0,3715.0,5736.0,111.0,RUE DU CHEVALERET,1990,75013.0,75113,Paris 13e Arrondissement,75,75113000BJ0045,2.373838,48.831139
13939,2018-752916,2018-10-30,68833.0,Appartement,0.0,12.0,18.53,1.0,3715.0,5736.0,111.0,RUE DU CHEVALERET,1990,75013.0,75113,Paris 13e Arrondissement,75,75113000BJ0045,2.373838,48.831139
13940,2018-752916,2018-10-30,68833.0,Appartement,0.0,12.0,18.53,1.0,3715.0,5736.0,111.0,RUE DU CHEVALERET,1990,75013.0,75113,Paris 13e Arrondissement,75,75113000BJ0045,2.373838,48.831139
13942,2018-752918,2018-11-03,449761.0,Appartement,0.0,48.0,44.76,1.0,10048.0,9370.0,53.0,RUE DU MOULIN DES PRES,6594,75013.0,75113,Paris 13e Arrondissement,75,75113000DZ0007,2.35349,48.827013
13943,2018-752919,2018-11-20,177870.0,Appartement,0.0,25.0,20.56,1.0,8651.0,7115.0,55.0,RUE ALBERT,0114,75013.0,75113,Paris 13e Arrondissement,75,75113000CP0167,2.371309,48.826047
13944,2018-752920,2018-11-15,178000.0,Appartement,0.0,21.0,20.42,1.0,8717.0,8476.0,14.0,RUE DES TANNERIES,9173,75013.0,75113,Paris 13e Arrondissement,75,75113000EP0012,2.34568,48.833618
13945,2018-752921,2018-11-13,95000.0,Appartement,0.0,18.0,15.46,1.0,6145.0,5278.0,143.0,RUE DU CHEVALERET,1990,75013.0,75113,Paris 13e Arrondissement,75,75113000BK0050,2.371645,48.832099
13946,2018-752922,2018-11-08,450000.0,Appartement,0.0,84.0,95.5,5.0,4712.0,5357.0,100.0,BD MASSENA,6155,75013.0,75113,Paris 13e Arrondissement,75,75113000CV0011,2.364576,48.821369
13948,2018-752923,2018-11-13,356250.0,Appartement,0.0,41.0,39.1,2.0,9111.0,8689.0,53.0,RUE DU MOULIN DES PRES,6594,75013.0,75113,Paris 13e Arrondissement,75,75113000DZ0007,2.35349,48.827013
13949,2018-752924,2018-11-19,151442.0,Appartement,0.0,15.0,,1.0,,10096.0,11.0,RUE CHARLES FOURIER,1834,75013.0,75113,Paris 13e Arrondissement,75,75113000DW0143,2.351898,48.824404
13950,2018-752924,2018-11-19,161538.0,Appartement,0.0,16.0,,1.0,,10096.0,11.0,RUE CHARLES FOURIER,1834,75013.0,75113,Paris 13e Arrondissement,75,75113000DW0143,2.351898,48.824404
13951,2018-752924,2018-11-19,282692.0,Appartement,0.0,28.0,,1.0,,10096.0,11.0,RUE CHARLES FOURIER,1834,75013.0,75113,Paris 13e Arrondissement,75,75113000DW0143,2.351898,48.824404
13952,2018-752924,2018-11-19,161538.0,Appartement,0.0,16.0,,1.0,,10096.0,11.0,RUE CHARLES FOURIER,1834,75013.0,75113,Paris 13e Arrondissement,75,75113000DW0143,2.351898,48.824404
13953,2018-752924,2018-11-19,131250.0,Appartement,0.0,13.0,,1.0,,10096.0,11.0,RUE CHARLES FOURIER,1834,75013.0,75113,Paris 13e Arrondissement,75,75113000DW0143,2.351898,48.824404
13954,2018-752924,2018-11-19,161538.0,Appartement,0.0,16.0,,1.0,,10096.0,11.0,RUE CHARLES FOURIER,1834,75013.0,75113,Paris 13e Arrondissement,75,75113000DW0143,2.351898,48.824404
13955,2018-752925,2018-11-19,390000.0,Appartement,0.0,45.0,41.71,3.0,9350.0,8667.0,12.0,RUE BOBILLOT,1040,75013.0,75113,Paris 13e Arrondissement,75,75113000EB0018,2.353872,48.829865
13958,2018-752927,2018-11-12,885000.0,Appartement,0.0,77.0,77.1,3.0,11479.0,11494.0,25.0,BD ARAGO,0402,75013.0,75113,Paris 13e Arrondissement,75,75113000EV0001,2.349229,48.835282
13959,2018-752928,2018-11-06,149440.0,Appartement,0.0,12.0,,1.0,,12453.0,110.0,RUE DE PATAY,7098,75013.0,75113,Paris 13e Arrondissement,75,75113000BH0040,2.370821,48.828364
13960,2018-752929,2018-11-06,541000.0,Appartement,0.0,55.0,55.7,2.0,9713.0,9836.0,23.0,RUE OUDRY,6973,75013.0,75113,Paris 13e Arrondissement,75,75113000AT0012,2.355725,48.836833
13963,2018-752930,2018-10-31,816500.0,Appartement,0.0,98.0,,3.0,,8332.0,17.0,AV D ITALIE,4754,75013.0,75113,Paris 13e Arrondissement,75,75113000EA0039,2.357079,48.82912
13964,2018-752931,2018-10-29,438000.0,Appartement,0.0,84.0,,4.0,,5214.0,22.0,AV DE CHOISY,2015,75013.0,75113,Paris 13e Arrondissement,75,75113000CV0012,2.36396,48.821582
13966,2018-752933,2018-11-21,195000.0,Appartement,0.0,20.0,20.84,1.0,9357.0,9750.0,17.0,RUE BELLIER DEDOUVRE,0841,75013.0,75113,Paris 13e Arrondissement,75,75113000DN0088,2.350417,48.825098
13967,2018-752934,2018-10-31,148909.0,Appartement,0.0,28.0,26.17,1.0,5690.0,5318.0,31.0,RUE MICHAL,6319,75013.0,75113,Paris 13e Arrondissement,75,75113000ED0041,2.349577,48.826609
13968,2018-752934,2018-10-31,138273.0,Appartement,0.0,26.0,,1.0,,5318.0,31.0,RUE MICHAL,6319,75013.0,75113,Paris 13e Arrondissement,75,75113000ED0041,2.349577,48.826609
13969,2018-752934,2018-10-31,148909.0,Appartement,0.0,28.0,26.17,1.0,5690.0,5318.0,31.0,RUE MICHAL,6319,75013.0,75113,Paris 13e Arrondissement,75,75113000ED0041,2.349577,48.826609
13970,2018-752934,2018-10-31,148909.0,Appartement,0.0,28.0,24.21,2.0,6151.0,5318.0,31.0,RUE MICHAL,6319,75013.0,75113,Paris 13e Arrondissement,75,75113000ED0041,2.349577,48.826609
13972,2018-752936,2018-11-13,241875.0,Appartement,0.0,25.0,25.07,2.0,9648.0,9675.0,18.0,BD VINCENT AURIOL,9853,75013.0,75113,Paris 13e Arrondissement,75,75113000AG0010,2.371922,48.837029
13973,2018-752937,2018-10-29,175000.0,Appartement,0.0,21.0,20.25,1.0,8642.0,8333.0,12.0,RUE CAILLAUX,1423,75013.0,75113,Paris 13e Arrondissement,75,75113000DU0032,2.360727,48.822774
13974,2018-752938,2018-11-05,492000.0,Appartement,0.0,58.0,,2.0,,8483.0,107.0,AV DE CHOISY,2015,75013.0,75113,Paris 13e Arrondissement,75,75113000DX0044,2.359743,48.825229
13975,2018-752939,2018-11-07,258000.0,Appartement,0.0,30.0,32.03,2.0,8055.0,8600.0,22.0,RUE BOUSSINGAULT,1221,75013.0,75113,Paris 13e Arrondissement,75,75113000DL0062,2.345063,48.82384
13976,2018-752940,2018-11-15,329650.0,Appartement,0.0,38.0,38.08,2.0,8657.0,8675.0,169.0,AV DE CHOISY,2015,75013.0,75113,Paris 13e Arrondissement,75,75113000DY0002,2.357732,48.82838
13977,2018-752941,2018-11-20,163188.0,Appartement,0.0,17.0,16.25,1.0,10042.0,9599.0,19.0,RUE DU PERE GUERIN,7251,75013.0,75113,Paris 13e Arrondissement,75,75113000EB0024,2.353811,48.830128
13978,2018-752942,2018-11-14,224000.0,Appartement,0.0,27.0,28.9,2.0,7751.0,8296.0,18.0,BD VINCENT AURIOL,9853,75013.0,75113,Paris 13e Arrondissement,75,75113000AG0010,2.371922,48.837029
13981,2018-752945,2018-11-16,220000.0,Appartement,0.0,19.0,19.3,1.0,11399.0,11579.0,97.0,RUE BOBILLOT,1040,75013.0,75113,Paris 13e Arrondissement,75,75113000DN0108,2.349487,48.824163
13982,2018-752945,2018-11-16,220000.0,Appartement,0.0,19.0,19.4,1.0,11340.0,11579.0,97.0,RUE BOBILLOT,1040,75013.0,75113,Paris 13e Arrondissement,75,75113000DN0108,2.349487,48.824163
13984,2018-752946,2018-11-23,560000.0,Appartement,0.0,78.0,76.65,3.0,7306.0,7179.0,39.0,AV D ITALIE,4754,75013.0,75113,Paris 13e Arrondissement,75,75113000DY0057,2.357564,48.827961
13985,2018-752947,2018-11-02,260000.0,Appartement,0.0,34.0,35.08,2.0,7412.0,7647.0,94.0,RUE DU DESSOUS DES BERGES,2756,75013.0,75113,Paris 13e Arrondissement,75,75113000BI0002,2.372197,48.829566
13986,2018-752948,2018-11-19,490000.0,Appartement,0.0,64.0,63.18,3.0,7756.0,7656.0,7.0,SQ DUNOIS,2993,75013.0,75113,Paris 13e Arrondissement,75,75113000BN0002,2.36727,48.83372
13987,2018-752949,2018-11-09,182750.0,Appartement,0.0,18.0,,1.0,,10153.0,9.0,RUE BELLIER DEDOUVRE,0841,75013.0,75113,Paris 13e Arrondissement,75,75113000DN0094,2.350431,48.824468
13988,2018-752950,2018-11-26,280000.0,Appartement,0.0,51.0,37.61,3.0,7445.0,5490.0,165.0,AV DE CHOISY,2015,75013.0,75113,Paris 13e Arrondissement,75,75113000DY0003,2.357862,48.828292
13990,2018-752952,2018-11-21,220000.0,Appartement,0.0,26.0,25.72,1.0,8554.0,8462.0,69.0,RUE DUNOIS,2992,75013.0,75113,Paris 13e Arrondissement,75,75113000BM0002,2.36623,48.832823
13992,2018-752953,2018-11-07,238000.0,Appartement,0.0,24.0,,1.0,,9917.0,7.0,VLA DES GOBELINS,4212,75013.0,75113,Paris 13e Arrondissement,75,75113000EU0023,2.353043,48.833506
13995,2018-752954,2018-11-22,1315000.0,Appartement,0.0,115.0,114.89,5.0,11446.0,11435.0,4.0,RUE PAUL GERVAIS,7159,75013.0,75113,Paris 13e Arrondissement,75,75113000EQ0026,2.34695,48.831168
13996,2018-752955,2018-11-08,400000.0,Appartement,0.0,44.0,41.55,2.0,9627.0,9091.0,44.0,RUE DE LA BUTTE AUX CAILLES,1394,75013.0,75113,Paris 13e Arrondissement,75,75113000EE0119,2.348089,48.827881
13997,2018-752956,2018-11-22,226000.0,Appartement,0.0,26.0,,1.0,,8692.0,17.0,PAS NATIONAL,6688,75013.0,75113,Paris 13e Arrondissement,75,75113000CN0031,2.36957,48.823695
13998,2018-752957,2018-11-22,193000.0,Appartement,0.0,26.0,25.06,2.0,7702.0,7423.0,17.0,PAS NATIONAL,6688,75013.0,75113,Paris 13e Arrondissement,75,75113000CN0031,2.36957,48.823695
13999,2018-752958,2018-10-01,235000.0,Appartement,0.0,21.0,22.71,1.0,10348.0,11190.0,17.0,AV D ITALIE,4754,75013.0,75113,Paris 13e Arrondissement,75,75113000EA0039,2.357079,48.82912
14000,2018-752959,2018-11-14,350000.0,Appartement,0.0,32.0,40.04,2.0,8741.0,10938.0,30.0,RUE DES CINQ DIAMANTS,2047,75013.0,75113,Paris 13e Arrondissement,75,75113000EC0053,2.350587,48.828816
14002,2018-752961,2018-11-21,560000.0,Appartement,0.0,38.0,58.02,2.0,9652.0,14737.0,56.0,RUE DE PATAY,7098,75013.0,75113,Paris 13e Arrondissement,75,75113000CH0029,2.373641,48.82641
14003,2018-752962,2018-11-12,225000.0,Appartement,0.0,23.0,20.76,2.0,10838.0,9783.0,47.0,BD SAINT MARCEL,8690,75013.0,75113,Paris 13e Arrondissement,75,75113000AR0025,2.356454,48.837873
14005,2018-752963,2018-11-07,378000.0,Appartement,0.0,84.0,82.86,4.0,4562.0,4500.0,10.0,RUE VANDREZANNE,9583,75013.0,75113,Paris 13e Arrondissement,75,75113000EA0082,2.354633,48.829151
14006,2018-752964,2018-11-14,176000.0,Appartement,0.0,28.0,25.74,2.0,6838.0,6286.0,26.0,AV DES GOBELINS,4209,75013.0,75113,Paris 13e Arrondissement,75,75113000EN0051,2.351584,48.83629
14007,2018-752965,2018-11-05,210000.0,Appartement,0.0,22.0,23.25,1.0,9032.0,9545.0,26.0,RUE DE LA REINE BLANCHE,8115,75013.0,75113,Paris 13e Arrondissement,75,75113000AS0007,2.35297,48.836271
14008,2018-752966,2018-11-23,234000.0,Appartement,0.0,28.0,26.19,1.0,8935.0,8357.0,28.0,RUE DES CORDELIERES,2328,75013.0,75113,Paris 13e Arrondissement,75,75113000EO0044,2.34853,48.834138
14009,2018-752967,2018-11-05,1730769.0,Appartement,0.0,148.0,135.4,5.0,12783.0,11694.0,48.0,RUE BOBILLOT,1040,75013.0,75113,Paris 13e Arrondissement,75,75113000ED0127,2.350808,48.826585
14010,2018-752968,2018-10-31,260000.0,Appartement,0.0,37.0,34.99,2.0,7431.0,7027.0,17.0,RUE DU BANQUIER,0656,75013.0,75113,Paris 13e Arrondissement,75,75113000AU0005,2.356641,48.835545
14011,2018-752969,2018-11-15,535000.0,Appartement,0.0,62.0,60.98,3.0,8773.0,8629.0,84.0,RUE VERGNIAUD,9679,75013.0,75113,Paris 13e Arrondissement,75,75113000DK0008,2.343663,48.823258
14015,2018-752971,2018-11-29,741310.0,Appartement,0.0,82.0,99.61,3.0,7442.0,9040.0,7.0,PL PINEL,7493,75013.0,75113,Paris 13e Arrondissement,75,75113000AP0030,2.360695,48.833256
14016,2018-752972,2018-11-28,255000.0,Appartement,0.0,73.0,69.18,4.0,3686.0,3493.0,137.0,BD AUGUSTE BLANQUI,0541,75013.0,75113,Paris 13e Arrondissement,75,75113000EI0008,2.343255,48.830555
14017,2018-752973,2018-11-29,460000.0,Appartement,0.0,45.0,,3.0,,10222.0,14.0,RUE FAGON,3483,75013.0,75113,Paris 13e Arrondissement,75,75113000AX0011,2.357384,48.832725
14020,2018-752975,2018-11-09,362000.0,Appartement,0.0,38.0,38.27,2.0,9459.0,9526.0,196.0,RUE DE TOLBIAC,9337,75013.0,75113,Paris 13e Arrondissement,75,75113000ED0135,2.348997,48.825926
14021,2018-752976,2018-11-19,310000.0,Appartement,0.0,64.0,63.75,3.0,4863.0,4844.0,82.0,BD MASSENA,6155,75013.0,75113,Paris 13e Arrondissement,75,75113000CV0005,2.367319,48.821948
14024,2018-752978,2018-11-07,273938.0,Appartement,0.0,25.0,27.09,2.0,10112.0,10958.0,18.0,BD VINCENT AURIOL,9853,75013.0,75113,Paris 13e Arrondissement,75,75113000AG0010,2.371922,48.837029
14026,2018-752980,2018-11-09,155000.0,Appartement,0.0,24.0,24.5,1.0,6327.0,6458.0,20.0,AV D IVRY,4763,75013.0,75113,Paris 13e Arrondissement,75,75113000CR0030,2.367141,48.823249
